firm_id,firmname,firmname_page,firmname_start_line,firmname_end_line,next_firmname_start_line
346,Akt.-Ges. für Bergwerks- u. Chemische Betriebe,440,17161,17161,17166
347,Akt.-Ges. für Unternehmungen der Eisen- u. Stahlindustrie,440,17166,17166,17201
348,Bergbau- und Chemische Industrie-Akt.-Ges.,440,17201,17201,17232
349,Gebr. Böhler & Co. Aktiengesellschaft,441,17232,17232,17340
350,Braunkohlen- und Brikett-Industrie A.-G. — Bubiag —,442,17340,17340,17499
351,Kohlenbrikett Aktiengesellschaft in Liqu.,444,17499,17499,17524
352,Metallhüttenwerk Kurt Guttsmann Akt.-Ges.,444,17524,17524,17533
353,Nero Akt.-Ges. für Braunkohlenverwertung,445,17533,17533,17550
354,Niederlausitzer Kohlenwerke,445,17550,17550,17719
355,"Ostdeutsche Montanindustrie Akt.-Ges. in Liqu., Berlin.",447,17719,17719,17757
356,Preussengrube Akt.-Ges.,448,17757,17757,17828
357,Thyssen Eisen- u. Stahl-Aktiengesellschaft,449,17828,17828,17870
358,Vereinigte Königs- und Laurahütte,449,17870,17870,18026
359,"Bitterfelder Louisen-Grube, Kohlenwerk und Ziegelei.",451,18026,18026,18096
360,"Westfälische Eisen- u. Drahtwerke Akt.-Ges,,",452,18096,18096,18177
361,"Braunkohlen- und Briketwerke Roddergrube,",453,18177,18177,18380
362,Akt.-Ges. Oberbilker Stahlwerk,456,18380,18380,18424
363,Capito & Klein Akt.-Ges.,457,18424,18424,18508
364,Press- & Walzwerk Akt.-Ges.,458,18508,18508,18544
365,Rheinisch-Westfälische Stahl- u. Walzwerke Akt.-Ges.,458,18544,18544,18645
366,Stahlwerk Oeking Aktiengesellschaft,460,18645,18645,18710
367,Vereinigte Stahlwerke Aktiengesellschaft,461,18710,18710,18971
368,Stand Arbeiter | Angestellte zus. Davon Steinkohlenbergbau,464,18971,18971,19394
369,Stahlwerk Ergste Aktiengesellschaft,470,19394,19394,19416
370,"Stahlwerk Werner, Akt.-Ges., Erkrath bei Düsseldorf.",470,19416,19416,19427
371,Fried. Krupp Aktiengesellschaft,471,19427,19427,19670
372,Roheisen Rohstahl Walzwerks-,474,19670,19670,19876
373,Ruhr Montanindustrie Aktiengesellschaft,477,19876,19876,19901
374,"Torfwerk Feilenbach, Actiengesellschaft",477,19901,19901,19925
375,Sächsische Gußstahl-Werke Döhlen Aktiengesellschaft,477,19925,19925,20104
376,"Geisweider Eisenwerke Actiengesellschatt,",480,20104,20104,20184
377,Gersdorfer Steinkohlenbau-Verein,481,20184,20184,20247
378,Bayerische Braunkohlen-Akt.-Ges. in Liqu.,482,20247,20247,20267
379,"Ilse, Bergbau-Actiengesellschaft",482,20267,20267,20550
380,Norddeutsche Kohlen- und Cokes-Werke A.-G.,486,20550,20550,20609
381,Westfälische Drahtindustrie,487,20609,20609,20747
382,Astrum -Erdöl- Aktiengesellschaft,488,20747,20747,20768
383,Harbker Kohlenwerke,489,20768,20768,20803
384,Braunschweigische Kohlen-Bergwerke,489,20803,20803,20937
385,"Norddeutsche Braunkohlenwerke Akt.-Ges.,",491,20937,20937,20974
386,Bergbau- und Hütten-Aktien-Gesellschaft „Friedrichshütte“.,492,20974,20974,21080
387,Griendtsveen Torfstreu-A.-G. “,493,21080,21080,21114
388,Akt.-Ges. für Brennstoffverwertung,494,21114,21114,21138
389,"„Glückauf“, Akt.-Ges. für Braunkohlen-Verwertung",494,21138,21138,21234
390,Prehlitzer Braunkohlen-Aktien-Gesellschaft,495,21234,21234,21293
391,"Bayerische Berg-, Hütten- u. Salzwerke Aktiengesellschaft,",496,21293,21293,21393
392,"Bayerische Blei-Zinkbergbau-Akt.-Ges, München.",497,21393,21393,21397
393,"Graphitwerk Kropfmühl, Akt.-Ges.",497,21397,21397,21507
394,"Bleichertsche Braunkohlenwerke Neukirchen-Wyhra, A.-G.",499,21507,21507,21566
395,"Stadtberger Hütte, Act.-Ges. in Liqu.",500,21566,21566,21662
396,"Gutehoffnungshütte,",501,21662,21662,21803
397,Akt.-Ges. Peiner Walzwerk,503,21803,21803,21841
398,Düsseldorfer Eisenhüttengesellschaft,503,21841,21841,21913
399,Mitteldeutsche Stahlwerke Aktiengesellschaft,504,21913,21913,22250
400,"Eisenwerk-Gesellschaft Maximilianshütte,",509,22250,22250,22503
401,Aue,512,22503,22503,22753
402,"Eisen-Industrie zu Menden und Schwerte,",514,22753,22753,22796
403,Waldenburger Bergwerks-Aktiengesellschaft,514,22796,22796,22834
404,"„Eintracht“, Braunkohlenwerke und Briketfabriken",515,22834,22834,22954
405,Stahlwerke Brüninghaus Akt.-Ges.,516,22954,22954,23008
406,Friedrich Thomece Aktiengesellschaft,517,23008,23008,23061
407,Gussstahl-Werk Witten,518,23061,23061,23132
408,"Metallindustrie, Maschinen-, Apparate- und Fahrzeugbau, Edelmetall- und Schmuckwaren.",519,23132,23133,23133
409,"Edelmetall- und Schmuckwaren. Östertag-Werke Vereinigte Geldschrankfabriken, Akt.-Ges.",519,23133,23134,23197
410,"Joh. Moritz Rump, Akt.-Ges.",520,23197,23197,23246
411,"Maschinenfabrik Esterer, Akt.-Ges.",520,23246,23246,23293
412,Metallisator Akt.-Ges.,521,23293,23293,23330
413,Annweiler Kmail- u. Metall-Werke,521,23330,23330,23386
414,Berkenhoff & Drebes Akt.-Ges.,522,23386,23386,23415
415,"Maschinenfabrik Hiltmann & Lorenz, A.-G.",523,23415,23415,23558
416,"Sächsische Metallwarenfabrik August Wellner Söhne,",524,23558,23558,23608
417,Maschinenfabrik Augsburg-Nürnberg A.-G.,525,23608,23608,23638
418,"bahnwagen, Strassenbahn- u. POWER RER. FeR Las kraftwaren, Kraftomnibusse, w eakstoßt-",525,23638,23638,23813
419,A. Bizer Aktiengesellschaft,527,23813,23813,23831
420,Vereinigte Metallwerke Akt.-Ges. in Liqu. im Barnsdorf,527,23831,23831,23839
421,"Mercedes Büromaschinen-Werke Aktiengesellschaft,",527,23839,23839,23885
422,"Akt.-Ges. für Industrie- u. Eisenbahnbedarf in Berlin,",528,23885,23885,23915
423,Ambi Waggon- und Apparatebau Akt.-Ges.,528,23915,23915,23936
424,Andree-Hauschild-Werk Actiengesellschaft,529,23936,23936,24019
425,Aqnatherm Akt.-Ges. in Liqu.. Berlin.,529,24019,24019,24023
426,Automobilvertrieb Kurfürstendamm Akt.-Ges. in Liqu.,529,24023,24023,24036
427,Bamag-Meguin Aktiengesellschaft,529,24036,24036,24339
428,Berliner Maschinenbau-Akt.-Ges. vormals L.,533,24339,24339,24357
429,chwartzkopff,533,24357,24357,24557
430,Berliner Metallwarenfabrik. Akt.-Ges..,534,24557,24557,24596
431,Deutsche Babceock & Wileox-Dampfkessel-Werke A.-G.,535,24596,24596,24688
432,"Deutsche Industrie-Werke, Akt.-Ges.",536,24688,24688,24777
433,Emaille-Weburg Aktiengesellschaft.,537,24777,24777,24814
434,Erze und Metalle Hirsch Aktiengesellschaft,537,24814,24814,24834
435,Carl Flohr Aktien-Gesellschaft,537,24834,24834,24992
436,Freund-Stahl-Aktiengesellschaft in Liqu.,539,24992,24992,25044
437,Gerlach’s Dauerlüfter Aktiengesellschaft,539,25044,25044,25068
438,"Curt von Grueber, Maschinenbau, Akt.-Ges.",540,25068,25068,25095
439,Hahnsche Werke Act.-Ges.,540,25095,25095,25139
440,"Walter Hoene Akt.-Ges. in Liqu., Berlin-Charlottenburg.",541,25139,25139,25175
441,Internationaler Maratti-Maschinenverkauf- Aktiengesellschaft Berlin,541,25175,25176,25219
442,Otto Jachmann Akt.-Ge,542,25219,25219,25260
443,Heinrich Kämper Motorenfabrik Akt.-Ges.,542,25260,25260,25327
444,Kalker Maschinenfabrik und A. W. G. Allgemeine Werkzeugmaschinen-Aktiengesellschaft,543,25327,25328,25431
445,"Kleinschanzlin-Pumpen und Armaturen Akt.-Ges.,",544,25431,25431,25447
446,"Klopstock-Stahl Akt.-Ges., Berlin",544,25447,25447,25454
447,Max Limonad Autobedarf-Akt.-Ges. in Berlin.,544,25454,25454,25457
448,"Maass & Hübsch Automobile Akt.-Ges.,",545,25457,25457,25484
449,Mannesmann Kälte-Industrie Akt.-Ges. in Ligqu.. Berlin.,545,25484,25484,25492
450,Wolf Netter & Jacobi-Werke Komm.-Ges. a. Akt.,545,25492,25492,25641
451,"„Rhemag“ Rhenania Motorenfabrik Akt.-Ges.,",546,25641,25641,25671
452,"Roth-Büchner Akt.-Ges. in Berlin-Tempelhof, Ringbahnstr. 4.",547,25671,25671,25678
453,Gebrüder Schapiro Automobilhaus Aktiengesellschaft,547,25678,25678,25683
454,Friedrich Siemens Akt.-Ges.,547,25683,25683,25708
455,Stutzwagen Verkaufs-Aktiengesellschaft,547,25708,25708,25711
456,E. Wilke Akt.-Ges. in Liqu. in Berlin.,547,25711,25711,25715
457,Sächs.-Anhalt. Armaturenfabrik und Metallwerke Act.-Ges.,547,25715,25715,25751
458,Bevenser Maschinenfabrik Akt.-Ges.,548,25751,25751,25779
459,"Gebr. Diekertmann Hebezeugfabrik, Akt.-Ges.",548,25779,25779,25831
460,Werkzeugmasch.-Fabrik Gildemeister & Co. A.-G.,549,25831,25831,25924
461,Neuwalzwerk Actiengesellschaft,550,25924,25924,26017
462,Braunschweiger Aktiengesellschaft für Industriebeteiligungen,551,26017,26018,26152
463,Braunschweiger Metallgiesserei A.-G. in Liqu..,553,26152,26152,26162
464,Bremer & Brückmann Akt.-Ges.,553,26162,26162,26209
465,Karges-Hammer Maschinenfabrik Akt.-Ges.,553,26209,26209,26262
466,Pantherwerke Akt.-Ges.,554,26262,26262,26310
467,"Apparatebau Aktiengesellschaft,",554,26310,26310,26329
468,Bremer Silberwarenfabrik-Akt.-Ges.,555,26329,26329,26385
469,„Rembrandt“ Karosseriewerke Akt.-Ges.,555,26385,26385,26438
470,"E. F. Ohle’s Erben, Akt.-Ges.",556,26438,26438,26557
471,"Wubag, Maschinenfabrik und Isolierrohrwerk,",557,26557,26557,26598
472,"Chr. Prinzler & Söhne, Akt.-Ges.",558,26598,26598,26616
473,F. E. Baum Aktiengesellschaft,558,26616,26616,26659
474,Chemnitzer Striekmaschinen-Fabrik,559,26659,26659,26680
475,"Claus & Rössler, Nadelfabrik, Akt.-Ges. in Liqu., Chemnitz.",559,26680,26680,26695
476,Faradit-Isolierrohrwerke Max Haas Akt.-Ges. in Liqu.,559,26695,26695,26756
477,"L. J. Joachimsthal, Akt.-Ges.",560,26756,26756,26787
478,Maschinenfabrik Kappel,560,26787,26787,26946
479,Sächs. Werkzeugmaschinenfabrik Bernhard Escher A.-G.,562,26946,26946,27019
480,Schubert & Salzer Maschinenfabrik Akt.-Ges.,563,27019,27019,27182
481,Crimmitschauer Maschinenfabrik in Liqn.,565,27182,27182,27218
482,Waggonfabrik Danzig Akt.-Ges.,566,27218,27218,27256
483,Aufbereitung Akt.-Ges.,566,27256,27256,27282
484,"August Kopfermann, Akt.-Ges.",566,27282,27282,27315
485,Schüechtermann & Kremer-Baum Akt.-Ges. für Aufbereitung,567,27315,27315,27438
486,Eisenwerk Coswig Akt.-Ges.,569,27438,27438,27471
487,"Elbe-Werke Hermann Haelbig, Akt.-Ges.",569,27471,27471,27537
488,Nähmaschmen-Teile Akt.-Ges.,570,27537,27537,27591
489,"Eduard Rippert, Metallwaren- und Maschinenfabrik A.-G., Düren Nideckstrasse.",571,27591,27592,27627
490,"Fenestra-Crittall Aktiengesellschaft,",571,27627,27627,27691
491,Paul Forkardt Akt.-Ges.,572,27691,27691,27715
492,"„Hohenzollern“, Aktiengesellschaft für Lokomotivbau",572,27715,27715,27752
493,Rhenania Vereinigte Emaillierwerke Akt.-Ges.,573,27752,27752,27821
494,Schiess-Defries Akt.-Ges.,574,27821,27821,27826
495,"„Ernst Schiess, W erkzeugmaschinenfabrik Aktiengesellschaft“* uhgewendelt: am 5.12. 1916",574,27826,27826,27986
496,Schloemann Aktiengesellschaft,576,27986,27986,28017
497,"Vereinigte Metallwerke Akt.-Ges., Düsseldorf-Gerresheim.",576,28017,28017,28046
498,"Vervoort-Wanderrost, Akt.-Ges. in Liqu. Düsseldorf.",577,28046,28046,28069
499,"Whitworth-\Werk Akt.-Ges. in Liqu. in Düsseldorf,",577,28069,28069,28095
500,Demag Aktiengesellschaft,577,28095,28095,28471
501,Maschinenbau-Unternehmungen Aktiengesellschaft,582,28471,28471,28626
502,Badische Maschinenfabrik und Eisengiesserei,584,28626,28626,28714
503,‘he Metallwerke Aktiengesellschaft,585,28714,28714,28763
504,Vereinigte Deuts,585,28763,28763,29035
505,„Erfordia“ Maschinenbau-Akt.-Ges.,589,29035,29035,29101
506,Koksofenbau und Gasverwertung Akt.-Ges.,590,29101,29101,29127
507,"Arndt Aktiengesellschaft für Eisengiesserei in Liqu.,",590,29127,29127,29149
508,"Aktiengesellsehaft Kühnle, Kopp & Kausch",590,29149,29149,29233
509,"Klein, Schanzlin & Becker Akt.-Ges.",592,29233,29233,29308
510,"„Adler“, Akt.-Ges. für Eisenhandel u. Eisenbearbeitung",593,29308,29308,29330
511,Famet-Werke Melber & Co Aktiengesellschaft.,593,29330,29330,29387
512,Carl Heinze Maschinenfabrik Akt.-Ges.,594,29387,29387,29413
513,Metall- und Schrott-Akt.-Ges,594,29413,29413,29415
514,"„Musag“, in Liqu.",594,29415,29415,29425
515,Metaligesellschaft Aktiengesellschaft,594,29425,29425,29730
516,Thyssen-Rheinstahl Aktiengesellschaft,598,29730,29730,29773
517,Eisenwerk Fraulautern A.-G.,599,29773,29773,29793
518,Bleiindustrie-Aktiengesellschaft vormals Jung & Lindig,599,29793,29793,29841
519,Emaillirwerk Akt.-Ges. in Fulda.,600,29841,29841,29866
520,"F. Küppersbuseh & Söhne, Actiengesellschaft",600,29866,29866,29959
521,Gleiwitzer Maschinen- und Apparate-Bau-Anstalt A.-G.,601,29959,29959,29987
522,Maschinenfabrik Fahr Akt.-Ges.,602,29987,29987,30021
523,J. G. Wiedermann Hermanns- u. Friedrichshütte Akt.-Ges.,602,30021,30021,30046
524,Rheinische Blattmetall Akt.-Ges.,603,30046,30046,30073
525,Maschinenbau-Akt.-Ges. Golzern-Grimma,603,30073,30073,30119
526,Sächsische Drahtindustrie- Akt.-Ges.,604,30119,30119,30141
527,Speck und Bonsmann Akt.-Ges.,604,30141,30141,30174
528,Bergisch-Märkische Röhren-Akt.-Ges.,605,30174,30174,30195
529,Concordia Maschinenbau-Akt.-Ges. in Liqu.,605,30195,30195,30232
530,Hallesche Maschinenfabrik und Eisengiesserei,605,30232,30232,30310
531,Hallesche Röhrenwerke Akt.-Ges.,606,30310,30310,30380
532,"Blohm & Voss, K.-G. a. A.",607,30380,30380,30467
533,Deutsche Werft Aktiengesellschaft,609,30467,30467,30603
534,Eisenwerk (vorm. Nagel & Kaemp) A. 6.,610,30603,30603,30665
535,Eisenwerk Wülfel,611,30665,30665,30760
536,"Loch & Hartenberger, Akt.-Ges. in Liqu., Hasbach.",613,30760,30760,30767
537,"Autoprint-Aktiengesellschaft, Heidelberg.",613,30767,30767,30770
538,H. Fuchs Waggonfahrik A.-G.,613,30770,30770,30885
539,"Gechter & Kühne, Akt.-Ges.",614,30885,30885,30925
540,R. A. Seifert Akt.-Ges.,615,30925,30925,30949
541,P. Bruckmann & Söhne Akt.-Ges.,615,30949,30949,30976
542,Karosseriewerke Drauz Aktien-Gesellschaft,616,30976,30976,31000
543,"Gebrüder Berns, Stahlwarenfabrik Aktiengesellschaft",616,31000,31000,31012
544,"Gebrüder Reusch, Akt.-Ges.",616,31012,31012,31035
545,Deutsche Spinnerei-Maschinenbau Akt.-Ges.,617,31035,31035,31074
546,"Maschinen- u. Werkzeugfabrik Kabel Vogel & Schemmann,",617,31074,31074,31109
547,Zschocke-Werke Kaiserslautern A.-G.,617,31109,31109,31162
548,Nähmaschinenfabrik Karlsruhe vormals Haid & Neu,618,31162,31162,31216
549,„Forto“ Deutsche Stahlbeton-Kassen-Werke Akt.-Ges.,619,31216,31216,31220
550,Howaldtswerke Aktien-Gesellschaft,619,31220,31220,31272
551,Fried. Krupp Germaniawerft Akt.-Ges.,620,31272,31272,31338
552,Metall-Zieherei Akt.-Ges. in Liqu.,621,31338,31338,31360
553,J. Pohlig Aktiengesellschaft,621,31360,31360,31413
554,Rheinische Sensenfabrik Gustav Wippermann & Co.,622,31413,31413,31434
555,Vereinigte Westdeutsche Waggonfabriken Akt.-Ges.,622,31434,31434,31527
556,Roto- u. Debego-Werke Aktiengesellschaft,623,31527,31527,31549
557,Carl Urbach & Co. Akt.-Ges.,624,31549,31549,31568
558,Adolf Bleichert & Co. Akt.-Ges. in Liqu.,624,31568,31568,31649
559,"Carl Kästner, Actien-Gesellschaft",625,31649,31649,31735
560,"Kirchner & Co., Akt.-Ges.",626,31735,31735,31834
561,Leipziger Schnellpressenfabrik Akt.-Ges.,628,31834,31834,31855
562,Preusse & Co. Akt.-Ges.,628,31855,31855,31911
563,"Schelter & Giesecke Aktiengesellschaft,",629,31911,31911,31939
564,Ludwig Wagner Aktiengesellschaft,629,31939,31939,31964
565,"Lüdenscheider Metallwerke, Aktien-Gesellschaft,",630,31964,31964,32122
566,Westfäl. Kupfer- u. Messingwerke A.-G. vorm. Casp. Noell,632,32122,32122,32241
567,"Fried. Krupp Grusonwerk Akt.-Ges.,, Magdeburg,",633,32241,32241,32310
568,Metallwerke vorm. J. Aders A.-G. in Liqu.,634,32310,32310,32365
569,Sachsen -Industrie-Bedarf-Akt.-Ges. in Liqu.,635,32365,32365,32370
570,Deutsche \Voerner-Werke Akt.-Ges.,635,32370,32370,32404
571,Dr. Gaspary & Co. Aktiengesellschaft,636,32404,32404,32441
572,Kuhnert-Turbowerke Akt.-Ges.,636,32441,32441,32517
573,*Melitta-Werke Aktiengesellschaft,638,32517,32517,32533
574,"Bayerische Motoren-Werke, Akt.-Ges.",638,32533,32533,32681
575,Industriewerk Hirschau Aktiengesellschaft,640,32681,32681,32728
576,"Vereinigte Landsberger Pflug- u. Münchener Eggenfabriken Aktiengesellschaft in Liqu., München-Pasing, Parsevalstr. 17.",641,32728,32729,32782
577,"Wamsler-Werke, Akt.-Ges. in München,",641,32782,32782,32838
578,"Gebrüder Kaiser & Co. Aktiengesellschaft,",642,32838,32838,32856
579,Expresswerke A.-G.,642,32856,32856,32903
580,Gebr. Dietzel Akt.-Ges.,643,32903,32903,32929
581,Aktiengesellschaft A. Hering,644,32929,32929,32961
582,Nürnberger Hercules-Werke Akt.-Ges.,644,32961,32961,33021
583,"Vietoria-Werke, Aktien-Gesellschaft",645,33021,33021,33107
584,"Neue Röhr-Werke Aktiengesellschaft,",646,33107,33107,33132
585,Stanzwerk Oberscheden Jünemann & Co. Akt.-Ges.,647,33132,33132,33157
586,Mitteldeutsche Metallwarenfabrik Akt.-Ges.,647,33157,33157,33180
587,Giesserei u. Maschinenfabrik Oggersheim,647,33180,33180,33211
588,Koch & Franksen Akt.-Ges.,648,33211,33211,33234
589,M. L. Reyersbach Akt.-Ges.,648,33234,33234,33255
590,Osnabrücker Kupfer- und Drahtwerk,648,33255,33255,33339
591,Apparatebau- und Vertriebs-A.-G. in Liqu. in Pasing.,650,33339,33339,33362
592,Peniger Maschinenfabrik und Eisengiesserei Akt.-Ges.,650,33362,33362,33450
593,Badische Metallwarenfabrik Akt.-Ges. in Liqu.,651,33450,33450,33475
594,"Hohmann-Moser Aktiengesellschatft,",652,33475,33475,33510
595,"Georg Lauer, Akt.-Ge",652,33510,33510,33534
596,Porcher-Pforzheim Akt.-Ges.,652,33534,33534,33563
597,"Gebler-Werke, Aktiengesellschaft",653,33563,33563,33652
598,Göhring & Hebenstreit Maschinenfabrik Betriebs-Aktiengesellschaft,654,33652,33653,33675
599,Maschinenbau u. Metalltuchfabrik A.-G.,654,33675,33675,33721
600,Waggonfabrik Actiengesellschaft,655,33721,33721,33778
601,Maschinenfabrik Stumbeck Akt.-Ges.,656,33778,33778,33814
602,Act.-Ges. „Neptun“ Schiffswerft u. Maschinenfabrik,656,33814,33814,33882
603,Fouquet & Frauz Akt.-Ges.,657,33882,33882,33905
604,August Reissmann Maschinenfabrik Akt.-Ges.,657,33905,33905,33927
605,Gustav Seibert Akt.-Ges.,658,33927,33927,33943
606,"J. Bautz Akt.-Ges., Erntemaschinenwerk,",658,33943,33943,33968
607,Elmore’s Metall-Aktien-besellschaft,658,33968,33968,33993
608,Metallwarenfabrik H. A. Erbe Aktiengesellschaft,659,33993,33993,34038
609,"Sylbe & Pondorf Maschinenbaugesellschaft Aktienges.,",659,34038,34038,34075
610,Metall-Industrie Schönebeck A.-G.,660,34075,34075,34151
611,Vereinigte Deutsche Nickel-Werke Akt.-Ges.,661,34151,34151,34238
612,Gontermann-Peipers A.-G. für Walzenguss u. Hüttenbetrieb,662,34238,34238,34271
613,Kölsch - Fölzer-Werke Aktiengesellschaft,662,34271,34271,34420
614,Gebrüder Schuss Akt.-Ges.,664,34420,34420,34446
615,Der,664,34446,34446,34452
616,Siegener Eisenbahnbedarf Aktien-Gesellschaft,664,34452,34452,34482
617,Siegener Maschinenbau-Aktiengesellschaft,665,34482,34482,34516
618,Elite-Diamantwerke Aktiengesellschaft,665,34516,34516,34649
619,"Rheinische Metallwaaren- und Maschinenfabrik Sömmerda,",667,34649,34649,34726
620,"C. Grossmann, Eisen- und Stahlwerk, Akt.-Ges.",668,34726,34726,34751
621,"Carl Wüsthof, Gladiatorwerk Akt.-Ges. in Liqu., Solingen.",668,34751,34751,34758
622,Aktiengesellschaft Pfalz,668,34758,34758,34798
623,Eisen- und Emaillierwerke Aktiengesellschaft,669,34798,34798,34993
624,"Maschinenfabrik u. Eisengiesserei Stade, Aktiengesellschaft",671,34993,34993,34996
625,"G. Sauerbrey Maschinenfabrik, Aktiengesellschaft",671,34996,34996,35090
626,"Erbe & Werner, Akt.-Ges.",672,35090,35090,35122
627,"Mahrwerft Akt.-Ges. in Liqu., Swinemünde.",673,35122,35122,35126
628,"Trierer Eisengiesserei und Maschinenfabrik,",673,35126,35126,35160
629,"Trierer Walzwerk, Aktiengesellschaft",673,35160,35160,35223
630,Waggon-Fabrik A. 6.,674,35223,35223,35309
631,Bremer Vulkan Schiffbau und. Maschinenfabrik,675,35309,35309,35384
632,"Eisengiesserei & Schlossfabrik, A.-G. in Liqu,,",676,35384,35384,35391
633,"Emil Herminghaus, Akt.-Ges.",676,35391,35391,35435
634,"Gebr. Krusius, Akt.-Ges.",677,35435,35435,35454
635,"Ade-Werke Aktiengesellschaft,",677,35454,35454,35476
636,Rathsack & Co. Aktiengesellschaft,678,35476,35476,35481
637,Aktien-Gesellschaft für Bergwerksbedarf,678,35481,35481,35510
638,Akt.-Ges. für Werkzeugfabrikation in Liqu.,678,35510,35510,35522
639,"Alba-Werke Adolf Lübbertsmeier Akt.-Ges. Kaltwalzwerk, Maschinen- u. Werkzeug-Fabrik",678,35522,35523,35547
640,Bocklenberg & Motte Aktiengesellschaft,679,35547,35547,35568
641,Metallwarenfabrik vorm. H. Wissner Akt.-Ges.,679,35568,35568,35655
642,Phänomen-Werke Gustav Hiller Akt.-Ges.,680,35655,35655,35736
643,Dingler'sche Maschinenfabrik A.-6.,681,35736,35736,35821
644,"Elektrizitätswerke, elektrotechnische Industrie, Feinmechanik, Optik, photographische Apparate, Uhren.",683,35821,35822,35822
645,"photographische Apparate, Uhren. Baugesellschaft für elektrische Anlagen",683,35822,35823,35846
646,"Deutsche Elektrizitäts-Werke zu Aachen,",683,35846,35846,35889
647,Elektrieitätswerk Unterelbe Akt.-Ges.,684,35889,35889,36017
648,Thüringische Elektrizitäts- und Gas-Werke A.-G.,685,36017,36017,36221
649,Wolfram Lampen Akt. Ges.,688,36221,36221,36260
650,"Accumulatoren-Fabrik, Aktiengesellschaft",688,36260,36260,36404
651,Allgemeine Elektrieitäts-Gesellschaft,690,36404,36404,36580
652,"Bergmann-Elektrieitäts-Werke, ""Aktiengesellschaft, Berlin",692,36580,36580,37096
653,Autoruf Aktiengesellschaft in Liqu.,698,37096,37096,37123
654,Berliner Kraft- und Licht-Aktiengesellschaft,698,37123,37123,37183
655,» Charlottenburg (einschl. Ruthsspeicheranlage) 104.000,699,37183,37183,37202
656,Freileitungen.,699,37202,37202,37422
657,Berliner Quarzlampen Aktiengesellschaft,702,37422,37422,37451
658,Deutsch-Atlantische Telegraphengesellschaft,703,37451,37451,37775
659,Deutsehe Telephonwerke und Kabelindustrie Akt.-Ges.,707,37775,37775,37913
660,Klektrische Lieht- und Kraftanlagen Aktien-Gesellschaft,709,37913,37913,38047
661,Elektrowerke Akt.-Ges.,711,38047,38047,38250
662,"Radioaktiengesellschaft D. S. Loewe,",713,38250,38250,38305
663,"Siemens & Halske, Akt.-Ges.",714,38305,38305,38423
664,Deutsche Beiriebsgesellschaft für drahtlose © Telceraphie,716,38423,38423,38902
665,Siemens-Schuckertwerke Akt.-Ges.,722,38902,38902,38986
666,Ausländis ehe Vertriebsgesellschaften,723,38986,38986,39135
667,"Starkstromanlagen Aktien-Gesellschaft,",725,39135,39135,39160
668,J. Thamm Aktiengesellschaft,726,39160,39160,39178
669,Ultra Heilstrahlen-Apparate Akt.-Ges.,726,39178,39178,39185
670,Lieht- und Kraftwerke der Moselkreise Akt.-Ges.,726,39185,39185,39233
671,Zeiss Ikon Aktiengesellschaft,727,39233,39233,39491
672,Telefon-Bau-Aktiengesellschaft,730,39491,39491,39513
673,Eiektrieitätswerk Eisenach,730,39513,39513,39572
674,Überlandwerk Jagstkreis Aktien-Gesellschaft,731,39572,39572,39653
675,"Rheinisch-Westfälisches Elektrizitätswerk, Akt.-Ges.",732,39653,39653,40152
676,Apparate-Bau-Gesellschaft A.-G. in Liqu. in Frankfurt a.M.,739,40152,40152,40156
677,H. Fuld & Co. Telephon- und Telegraphenwerke Akt.-Ges.,739,40156,40156,40204
678,Badische Uhrenfabrik Aktiengesellschaft,740,40204,40204,40243
679,G. Wohlmuth & Co. Akt.-Ges.,740,40243,40243,40292
680,"Gebr. Ruhstrat, Akt.-Ges.",741,40292,40292,40323
681,Nordwestdeutsche Kraftwerke Aktiengesellschaft,742,40323,40323,40490
682,"Schallplatten- und Sprechmaschinen Grossvertrieb Aktien- gesellschaft in Liqu., Hamburg. P. 1.",744,40490,40491,40495
683,Hackethal-Draht- und Kabel-Werke Akt.-Ges.,744,40495,40495,40603
684,Hellux Aktiengesellschaft,745,40603,40603,40632
685,"Oberstein-Idarer Elektricitäts-Aktien-Gesellschaft,",746,40632,40632,40680
686,Rhein-Nahe-Kraftversorgung Akt.-Ges.,747,40680,40680,40699
687,Landkraftwerke Leipzig Akt.-Ges.,747,40699,40699,40811
688,"Nitzsche Aktiengesellschaft, Kinematographen und Filme",748,40811,40811,40881
689,"Vereinigte elektrotechnische Fabriken F.W. Busch & Gebr. Jaeger, Aktiengesellschaft",749,40881,40882,41000
690,Vereinigte Zünder- u. Kabelwerke Akt.-Ges.,751,41000,41000,41077
691,Amperwerke Elektrieitäts- Akt.-Ges.,752,41077,41077,41247
692,"Illerwerke Akt.-Ges., München.",754,41247,41247,41293
693,Neue Amperkraftwerke-Akt.-Ges.,755,41293,41293,41361
694,Oberbayerische Ueberland-Zentrale Akt.-Ges.,756,41361,41361,41456
695,Schuckert-Betriebe Aktiengesellschaft,757,41456,41456,41489
696,"Nägele & Völkel, Elektro-Akt.-Ges.",757,41489,41489,41516
697,"Süddeutsche Telefon-Apparate-, Kabel- und Drahtwerke",758,41516,41516,41569
698,Energie-Anlagen-Aktien-Gesellschaft in Liqu.,759,41569,41569,41573
699,Elektrizitätswerk Rauschermühle,759,41573,41573,41612
700,"Ueberlandkraftwerke Pulsnitz, Akt.-Ges.",759,41612,41612,41652
701,Gebrüder Junghans Akt.-Ges.,760,41652,41652,41804
