band,firmname_page,firmname
3,604,Maschinenbau-Gesellschaft
3,604,N SU Automobil-Aktiengesellschaft
3,605,"Wilh. Engstfeld, Akt.-Ges."
3,605,"F. W. de Fries, Act.-Ges. für Schrauben & Nietenfabrikation"
3,606,Flottmann Aktiengesellschaft
3,607,"Kalker Trieurfabrik und Fabrik gelochter Bleche Mayer & Cie, Akt.-Ges."
3,607,"Heimendahl & Keller, Akt.-Ges."
3,608,"Eduard Ahlborn, Akt.-Ges."
3,608,"Senkingwerk, Akt.-Ges.,"
3,609,Maschinenbau-Aktiengesellschaft vorm. Starke & Hoffmann
3,609,Metall- und Kaltwalzwerk Akt.-Ges.
3,610,"Friedrich Busch Akt.-Ges., Eisengiesserei u. Maschinenfabrik"
3,610,Homburger Metallwaren- u. Maschinenfabrik Akt.-Ges.
3,610,Pumpen Akt.-Ges.
3,611,Beeri Eisenhandel Akt.-Ges.
3,611,Guss- u. Armaturwerk Kaiserslautern Akt.-Ges.
3,611,Pfälzische Nähmaschinen- und Fahrräder-Fahrik
3,612,Maschinenbaugesellschaft Karlsruhe
3,612,Henschel & Sohn A.-G.
3,614,Maschinenbau-Actien-Gesellschaft vorm. Beck & Henkel
3,615,Kieler Hütte Aktiengesellschaft
3,615,Wilhelm Poppe Aktiengesellschaft
3,616,"Thoerig-Werke Akt.-Ges. in Liqu., Kiel,"
3,616,Fahrradwerke Bismarck Aktiengesellschaft
3,616,Felten & Guilleaume-Eschweiler Draht Aktiengesellschaft
3,616,"Köln-Lindenthaler Metallwerke, Aktien-Ges."
3,617,Waggonfabrik L. Steinfurt Akt.-Ges.
3,618,Bayerische Pflugfabrik Akt.-Ges.
3,619,Kupfer- und Messingwerke Aktiengesellschaft
3,619,Eisenwerk Laufach A.-G.
3,620,Laupheimer Werkzeugfabrik vorm. Jos. Steiner & Söhne
3,621,"Mitteldeutsche Flanschenfabrik, Akt.-Ges."
3,621,Moritz Blank Nachf. Akt.-Ges.
3,622,Köllmann -Werke Aktiengesellschaft
3,623,Maschinenfabrik Kiessling Aktiengesellschaft
3,623,Otto Müller Akt.-Ges.
3,624,Müller & Franke Aktiengesellschaft
3,624,Benkiser-Werk Akt.-Ges.
3,625,J. Engelsmann A.-G.
3,625,"Gebrüder Sulzer, Akt.-Ges."
3,625,Eisenmatthes Akt.-Ges.
3,627,"Magdeburger Werkzeugmaschinenfabrik, Akt.-Ges."
3,627,Maschinen- und Armaturenfabrik vorm. C. Louis Strube
3,628,Schrottaktiengesellschaft
3,628,Sudenburger Maschinen-Aktiengesellschaft
3,629,„Fulminawerk Akt.-Ges.“
3,629,Motoren-Werke Mannheim Akt.-Ges.
3,631,Schiffs- und Maschinenbau-Actien-Gesellschaft
3,631,Honselwerke Akt.-Ges.
3,632,Steinbock Akt.-Ges.
3,632,Bayerische Industriewerke Akt.-Ges.
3,632,"Bayerische & Tiroler Sensen-Union, Akt.-Ges."
3,633,Karosseriewerk München Akt.-Ges.
3,633,Lokomotivfabrik Krauss & Comp. — J. A. Maffei A.-G.
3,634,„Müdag“ Münchener Drahtindustrie Akt.-Ges. in Liqu.
3,635,Stahlbetonmasten-Fahrik Tumag Akt.-Ges.
3,635,Siiddeutsche Motoren-Akt.-Ges. in Liqu.
3,635,Süddeutsche Schrauben- u. Mutternfabrik Akt.-Ges. in Liqu.
3,635,Waggonfabrik Jos. Rathgeber Akt.-Ges.
3,637,Vereinigte Kapselfabriken Nackenheim-Beyerbach Nachf. Akt.-Ges. in Nackenheim bei Mainz.
3,638,NSU-—D-Rad Vereinigte Fahrzeugwerke Akt.-Ges.
3,640,Metallwerke Neheim Akt.-Ges.
3,640,Weigelwerk Aktiengesellschaft
3,641,Haueisen & Sohn Akt.-Ges.
3,641,"Webstuhlfabrik u. Eisengiesserei Gustav Thiele, Akt.-Ges."
3,642,"Saar-Gefei, Aktiengesellschaft für Maschinenbau"
3,642,Franz Dornburg Akt.-Ges.
3,642,"Bauer & Schaurte, Rheinische Schrauben- u. Mutternfabrik,"
3,643,Interessengemeinschaft Holzschraubenwerke Akt.-Ges.
3,643,Kraftfahrzeug- u. Maschinen-Akt.-Ges. Louis Dresen
3,644,Deutsche Metallwerke Akt.-Ges.
3,644,"Internationale Baumaschinenfabrik, Akt.-Ges."
3,645,"Neustädter Emaillierwerke H. Ulbricht & Co., A.-G."
3,645,Bayer. Alpaccawarenfabrik Akt.-Ges.
3,646,"H. Anger’s Söhne, Akt.-Ges."
3,646,„Mabag“ Maschinen- und Apparatebau-Akt.-Ges.
3,646,"Ardie-Werk, Akt.-Ges., Nürnberg"
3,647,Doll & Co. Akt.-Ges.
3,647,J. G. Kayser Akt.-Ges.
3,648,Keim & Co. Akt.-Ges. für Blechindustrie
3,648,„Schrottag“ Bayerische Schrott-Akt.-Ges.
3,649,Act.-Ges. für Schriftgiesserei und Maschinenbau in Liqu.
3,649,Maschinenfabrik Hartmann Akt.-Ges.
3,650,"Mayer & Schmidt, Schleifmaschinen- u. Schmirgel-Werke"
3,650,"Eisenwerk Obligs, Akt.-Ges."
3,651,Kastor & Co. Akt.-Ges.
3,651,"Norddeutsche Fahrzeug-Industrie Joh. Lehmkuhl, Akt.-Ges."
3,651,Amag Automatische Massivdraht-Kettenwerke A.-G. in Liqu.
3,652,Kollmar & Jourdan A.-G.
3,653,"Schmidt & Bruckmann, Akt.-Ges."
3,653,"Scholl Aktiengesellschaft in Liqu., Pforzheim."
3,653,"Wilhelm Wolff, Akt.-Ges."
3,654,"Herman Wupperman Aktiengesellschaft,"
3,655,Schön & Co. Akt.-Ges.
3,655,"Eschebach-Werke, Aktiengesellschaft"
3,656,"Gotthard Allweiler, Pumpenfabrik Akt.-Ges."
3,657,Stierlen-Werke Akt.-Ges.
3,657,Maschinenfabrik Ravensburg Akt.-Ges. vorm. F. X. Honer
3,658,Pfingstmann-Werke Akt.-Ges.
3,658,"Johann L. L. Brandner, Akt.-Ges,.,"
3,659,Lippische Eisenindustrie Akt.-Ges.
3,659,Alexanderwerk A. von der Nahmer Akt.-Ges.
3,661,Joh. Pet. Becker junr. Akt.-Ges.
3,661,Peter Dienes Akt.-Ges.
3,661,David Kotthaus Akt.-Ges.
3,662,Heinr. Reinoldt ‘Akt.-Ges.
3,662,Remscheider Bohrerfabrik Friedr. Aug. Mühlhoff Akt.-Ges.
3,662,Ernst von den Steinen Akt.-Ges.
3,663,Gebrüder Sachsenberg Akt.-Ges.
3,663,Rossweiner Maschinenfabrik Akt.-Ges.
3,664,„Agesa“ Akt.-Ges. fir sanitären Bedarf
3,664,Köhl Elektromotorenwerke Aktiengesellschaft
3,665,"Mano-Werk, Aktiengesellschaft"
3,665,Mechanische Drahtindustrie Aktiengesellschaft
3,665,Carl Hamel Aktiengesellschaft
3,666,"*Patronen-, Zündhütchen- und Metallwarenfabrik Aktiengesellschaft, vormals Sellier & Bellot"
3,667,Hoch. Bertrams Aktiengesellschaft
3,667,Optima-Maschinenfabrik A.-G.
3,668,"Deutsches Präzisions-Kettenwerk, Akt.-Ges."
3,668,"L. Eugen Baum Akt.-Ges., Schrauben-, Metallwaren- und Werkzeugfabrik"
3,669,Gebr. Grah Odysseuswerk A.-G.
3,669,Gebr. Hartkopf Akt.-Ges.
3,669,"Hugo Linder, Delta-Werk Akt.-Ges."
3,669,"Metallwerke Speyer, Akt.-Ges."
3,670,Deutsche Post- u. Eisenbahn - Verkehrswesen Akt.- Ges.
3,671,Carl Beisser Akt.-Ges.
3,671,Robert Bosch A.-G.
3,672,Gold- u. Silberscheide-Anstalt Stuttgart-Untertürkheim
3,673,Igetro Aktiengesellschaft
3,673,"Lutz & Gimple, Süddeutsche Gasmesser- u. Apparatefabrik,"
3,674,Minimax-Aktiengesellschaft
3,674,"A. Stotz Aktiengesellschaft, Stuttgart."
3,675,"Herm. Weissenburger & Cie, Akt.-Ges"
3,675,Anton Tränkle Akt.-Ges.
3,676,"Stahlwerk Westig, Aktiengesellschaft"
3,676,"C. Ed. Schulte Akt.-Ges., Schloss- und Metallwarenfabrik"
3,676,Vereinigte Riegel- und Schlossfabriken Act.-Ges.
3,677,Edelstahlwerk Röchling Akt.-Ges.
3,678,Drahtwerke Waldböckelheim Akt.-Ges.
3,678,Fischer & Eckmann Akt.-Ges.
3,678,"Schiffbau-Gesellschaft Unterweser, Aktiengesellschaft,"
3,679,Maschinenfabrik Podeus Aktiengesellschaft
3,680,A. Bredt & Co. Akt.-Ges.
3,680,Horn Akt.-Ges. für Apparate- und Maschinenbau
3,680,Deutsche Besteck Aktiengesellschaft
3,681,Frobana Aktiengesellschaft
3,681,"‚Menzel Akt.-Ges., Eisengiesserei, Maschinen- und Apparatebau,"
3,681,Siller & Jamart Akt.-Ges.
3,682,Vereinigte Thüringer Metallwaren-Fabriken Akt.-Ges.
3,683,"Anhalter Schrauben- u. Mutternfabrik, Akt.-Ges.,"
3,683,Eisenmöbelfabrik Lämmile Akt.-Ges.
3,684,Hübinger & Haas Akt.-Ges.
3,684,"Otto König, Akt.-Ges."
3,685,"Elektrizitätswerke, elektrotechnische Industrie, Feinmechanik, Optik, photographische Apparate, Uhren."
3,685,"photographische Apparate, Uhren. Rheinische Kohlenbürstenfabrik Akt.- Ges."
3,685,Kraftwerk Sachsen -Thüringen Akt.-Ges.
3,686,"Städtische Werke Aktiengesellschaft, Baden-Baden"
3,687,Bayerische Akt.-Ges. für Energiewirtschaft
3,687,Aronwerke Elektrizitäts-Aktiengesellschaft
3,689,Batterien- und Elementen-Fabrik System Zeiler Akt.-Ges.
3,689,Berliner Städtische Elektrizitätswerke Akt.-Ges. (BEW AG)
3,689,geleitet worden.
3,693,"Brandenburgische Elektrizitäts-, Gas- und Wasserwerke"
3,696,Cassirer & Co. Akt.-Ges.
3,697,Deutsche Telefonie Aktiengesellschaft
3,697,Electrieitätswerk Bernburg Akt.-Ges.
3,698,Bernburg. Zahlstelle: Ges.- Kasse. Elektrodraht & Isolierstoff Akt.-Ges.
3,698,Elektrolux Aktiengesellschaft
3,699,Elektromind A.-6. für elektromechanische Industrie
3,699,Paul Firchow Nachfgr. — Landis & Gyr
3,699,Injeeta Akt.-Ges. zur Fabrikation chirurgischer Instrumente
3,700,"Kabelwerk Wilhelminenhof, Aktiengesellschaft"
3,701,Kahle & Cless Nachf. Akt.-Ges.
3,701,Medicinisches Waarenhaus (Act.-Ges.)
3,702,Radiologie Akt.-Ges.
3,702,Adam Schneider Aktien-Gesellschaft
3,703,Telegraphon Aktiengesellschaft
3,703,Volta-Werke Elektrieitäts-Aktien-Gesellschaft
3,704,H. Windler Aktien-Gesellschaft
3,704,Elektrieitätswerk Westfalen Akt.-Ges.
3,705,Aktiengesellschaft für Elektrotechnik
3,705,"Voigtländer & Sohn, A.-6."
3,706,Gas- u. Elektrieitäts-Werke Bredow A.-G.
3,706,Lioyd Dynamowerke Akt.-Ges.
3,707,„Sehinag“ Schiffs-Installation Akt.-Ges.
3,708,"Albert Obermoser, Elektromotorenwerk A.-G. in Liqu,"
3,708,Überlandzentrale Ostharz Akt.-Ges.
3,708,Wilhelm Böhmer Akt.-Ges. für Elektrobedarf
3,709,"Vereinigte Elektrizitätswerke Westfalen,"
3,711,Westfälisches Verbands-Elektrizitätswerk Akt.-Ges.in Liqu.
3,711,Akt.-Ges. fir Hochvoltisolation
3,711,"Sachsenwerk, Licht- u. Kraft-Akt.-Ges."
3,714,Allgemeine Elektro-Schweisserei Akt.-Ges.
3,714,Regnitzstromverwertung-Akt.-Ges.
3,715,Überlandwerk Erlangen Akt.-Ges.
3,716,Union-Elektro-Aktiengesellschaft in Liqu.
3,716,Überlandzentrale Grenzmark Akt.-Ges.
3,717,Kraftwerk Forchheim Akt.-Ges.
3,717,Deutsche Kohlenbürsten- und Elemente-Fabrik Carbone
3,717,Elektrometallurgische Werke Horrem Akt.-Ges.
3,718,Westdeutsche Elektrizitätswirtschaft Aktiengesellschaft
3,718,Wego-Werke Aktiengesellschaft
3,719,Kraftwerke Freital Akt.-Ges.
3,720,Elektrische Überlandzentrale Friedland i. Meckl. Akt.-Ges.
3,720,Kraftwerk Thüringen Aktiengesellschaft
3,722,Niederrheinische Lieht- u. Kraftwerke Akt.-Ges.
3,722,"Sartorius-Werke, Akt.-Ges."
3,723,Akt.-Ges. Kraftwerk Guben-Land
3,724,Schmacke & Kumpmann Akt.-Ges.
3,724,Elektrizitätswerk Sachsen-Anhalt Akt.-Ges. (Esag)
3,725,Allgemeine Telefon-Fabrik Aktiengesellschaft
3,725,Hamburgische Eleetrieitäts-Werke
3,728,C. H. F. Müller Aktiengesellschaft
3,729,Hannover-Braunschweigische Stromversorgungs- Aktiengesellschaft
3,730,Rundfunkvermittlung Germania Aktiengesellschaft
3,730,C. A. Schaefer Akt.-Ges.
3,731,Allgemeine Energieversorgung Aktiengesellschaft
3,731,"Heig Aktiengesellschaft, Elektro-Radio-Grosshandlung"
3,731,Wasserkraftwerk Eitorf Akt.-Ges.
3,732,Kraftwerk Homburg Akt.-Ges.
3,732,Elektro-Grosshandel Aktiengesellschaft
3,733,"Badische Landeselektrizitätsversorgung, Akt.-Ges. (Badenwerk) in Karlsruhe."
3,736,Ernst Bell Akt.-Ges.'
3,736,Elmetag Elektrizitäts- und Metall-Aktiengesellschaft
3,737,Land- und Seekabelwerke Aktiengesellschaft
3,737,Rheinisches Elektrieitätswerk im Braunkohlenrevier A.-G.
3,738,Orthopädische u. chirurgische Industrie A.-G.
3,739,Dufa Deutsche Uhrenfabrik Aktiengesellschaft
3,740,Kelvinator Elektro-Kühlanlagen Aktiengesellschaft
3,740,"Elektrizitätswerke Alsenztkal Aktiengesellschaft,"
3,740,"Badische Elektrizitäts- Akt.-Ges. in Liqu., Mannheim."
3,741,Isolation Aktiengesellschaft
3,741,Rheinische Blektrizitäts-Aktiengesellschaft
3,743,"Ringsdorff-Werke, Akt.-Ges."
3,743,Itterkraftwerk-Akt.- Ges.
3,744,Ertel-Werke Akt.-Ges. für Feinmechanik
3,744,Dr. Jul. Renning-Werk Akt.-Ges.
3,744,Untere Jller Aktiengesellschaft
3,746,Vereinigte Bayerische Telephonwerke Akt.-Ges.
3,746,Nienburger Stromversorgungs-Aktiengesellschaft
3,747,Elektrizitäts-Versorgungs-Akt.-Ges.
3,747,Dr. Siegfr. Guggenheimer Akt.-Ges.
3,748,„Noris“ Zünd-Licht Akt.-Ges.
3,748,Pegnitz-Rlektrizitätswerk Akt.-Ges.
3,749,Eltexa Aktiengesellschaft
3,749,Meirowsky & Co. Akt.-Ges.
3,749,"Nitsche & Günther, Optische Werke, Akt.-Ges."
3,750,Kraftwerk Reckingen Aktiengesellschaft
3,751,Schleswig-Holsteinische Stromversorgungs-
3,751,Kraftwerk Reutlingen-Kirchentellinsfurt Akt.-Ges.
3,752,Phönix Röntgenröhrenfabriken Akt.-Ges.
3,752,Saar Brown Boveri Akt.-Ges.
3,752,Vereinigte Saar-Elektrizitäts-Aktiengesellschaft
3,753,Kienzle Uhrenfabriken Akt.-Ges.
3,754,Müller-Schlenker Akt.-Ges.
3,754,Uhrenfabrik Haller & Benzing Akt.-Ges. in Liqu.
3,755,Stassfurter Licht- u. Kraftwerke Akt.-Ges.
3,755,Grosskraftwerk Stettin Aktiengesellschaft
3,756,J. C. Eckardt Akt.-Ges.
3,756,Georgii Elektro-Motoren-Apparatebau Aktiengesellschaft
3,756,Württembergische Sammelschienen-Akt.-Ges.
3,757,Traunkraftwerke Akt.-Ges.
3,757,"Elektro-Werke, Akt.-Ges."
3,757,Kienzle Taxameter u. Apparate Aktiengesellschaft
3,758,"Blektrizitäts-Werke der Argen, A.-G."
3,759,Akt.-Ges. für Optik und Mechanik
3,759,"M. Hensoldt und Söhne, Optische Werke Akt.-Ges."
3,760,C. Theod. Wagner Akt.-Ges.
3,760,"Braunkohlen-Schwel-Kraftwerk Hessen-Frankfurt Aktiengesellschaft (Hefrag), \Völfersheim (Oberhessen)."
3,761,Elektrizitätswerk Rheinhessen Akt.-Ges.
3,762,"Industrie der Steine und Erden, Baumaterial, Töpferwaren, Schiefer- SCWInnUNg, Schmirgelwerke."
3,762,"SCWInnUNg, Schmirgelwerke. Porzellan-Industrie-Akt.-Ges. Berghaus"
3,763,"Basbecker Portland-Zement- und Tonwerke, Akt.-Ges."
3,763,"Th. Neizert & Cie, Fabrik feuerfester Producte,"
3,764,Alemannia Vereinigte Tonwerke Akt.-Ges.
3,764,Berliner Gipskontor Akt.-Ges.
3,765,Bitumuls Kaltasphalt Aktiengesellschaft
3,765,"Dece A.-G., Deutsche Cementstein-Aktiengesellschaft"
3,766,Deutsche Steinindustrie-Aktien-Gesellschaft
3,766,Deutsche Ton- & Steinzeug-Werke Akt.-Ges.
3,769,D. K. H. Deutscher Kalkhandel Akt.-Ges. in Liqu.
3,769,Märkische Ziegelindustrie Akt.-Ges.
3,770,Märkisches Hartstein- und Dampfsägewerk A.-G. in Liqu.
3,770,Porzellanfabrik J. Edelstein Akt.-Ges.
3,770,Porzellanfabrik Ph. Rosenthal & Co. Akt.-Ges.
3,772,Stahlbeton Kleinlogel Aktiengesellschaft
3,772,Steatit-Magnesia Akt.-Ges.
3,775,"Stellawerk Akt.-Ges., vormals Wilisch & Cie."
3,776,Didier-Werke Aktiengesellschaft
3,779,Töpchiner Ziegelei-Akt.-Ges.
3,779,Vereinigte Berliner Mörtelwerke
3,780,Friedrich Wasmuth A.-G. für Baustoffhandel u. -Industrie
3,781,Zeipauer Dachstein- u. Braunkohlenwerke Akt.-Ges.
3,782,"Actiengesellschaft für Glasfabrikation, vorm. Gebr. Hoffmann"
3,783,Ton- u. Steinzeng-Werke W. Richter & Cie. A.-G.
3,783,Blintendorfer Schiefer- und Kunststeinwerke Akt.-Ges.
3,783,Scheidhauer & Giessing Aktiengesellschaft
3,784,"Ludwig Wessel, Steingutwerke, Aktiengesellschaft"
3,785,Actien-Ziegelei Braunschweig
3,785,Granit-Akt.-Ges. Schlesien
3,786,"J. B. Eder, Ziegelwerke, A.-G."
3,786,Stein- und Thon-Indusiriegesellschaft „Brohlthal“
3,787,Aktiengesellschaft Kursachsen Portland-Zementwerke
3,787,Thomsberger & Hermann Akt.-Ges. in Liqu.
3,787,Adolfshütte
3,788,"J. Reeh, Akt.-Ges."
3,789,Karpathia Marmorwerke Aktiengesellschaft
3,789,Ostdeutsche Hartsteinwerke Akt.-Ges.
3,790,"Sächsisch-Böhmische Portland-Cement-Fabrik, A.-G."
3,790,Sächsische Granit-Akt.-Ges. vorm. C. G. Kunath
3,791,Steinmodell- und Kalttöpferei-Akt.-Ges.
3,791,Akt.-Ges. für Ofen- und Tonwarenfabrikation
3,792,"Blexer Dampfziegelei, Akt.-Ges."
3,792,"Heinrich Koppers, Akt.-Ges."
3,793,Mecklenburgische Granitwerke
3,793,Süddeutsche Glashandels-Akt.-Ges.
3,793,Frankfurter Baustoff-Beschaffung Aktiengesellschaft
3,794,Mitteldeutsche Hartstein-Industrie Aktiengesellschaft
3,795,Zementplattenfabrik Bernh. Löhr Akt.-Ges.
3,795,Ziegelwerke Freising Heinrich Lang Akt.-Ges.
3,796,Bayerische Spiegelglas- Fabriken Bechmann - Kupfer
3,797,Kloster-Ziegelei Eisenach-Gerstungen A.-G.
3,798,Ebersbacher Ziegelei- und Industrie-Akt.-Ges.
3,798,Kodersdorfer Werke A.-G. vorm. A. Dannenberg.
3,798,Act.-Ges. Norddeutsche Steingutfabrik
3,800,Carl Meyer & Co. Aktiengesellschaft
3,800,Porzellanfabrik Neusiss Akt.-Ges.
3,801,Misburger Portland-Cementfabrik Kronsberg Act.-Ges.
3,801,Teutonia Misburger Portland-Cementwerk
3,802,Glashütte Heidenau Aktiengesellschaft
3,802,Helmstedter Glasindustrie Aktiengesellschaft
3,803,Oberrheinische Tonwerk- und Baubedarf-Akt.-Ges. (Otoba)
3,803,Portland-Cement u. Kalk-Werke Wilhelm Schlenkhoff
3,803,Kristallglaswerk Akt.-Ges.
3,804,Deutsche Edelsteingesellschaft vorm. Hermann Wild A.-G.
3,804,Ilmenauer Porzellanfabrik Actien-Gesellschaft
3,805,Porzellanfabrik Kahla
3,808,Staatliche Majolika-Manufaktur Karlsruhe A.-G.
3,808,Handstrichklinkerziegelei Aktiengesellschaft
3,809,"Altenhainer Hartsteinwerke Bruno Preisser Akt.-Ges.,"
3,809,Akt.-Ges. Alphons Custodis
3,810,"Glas & Keramik, Akt.-Ges. vorm. Gebr. Ackermann,"
3,810,Franz Hensmann Akt.-Ges.
3,810,"Westdeutsche Asphalt-Werke,"
3,811,Kalk- und Mörtelwerke Akt.-Ges.
3,811,Portland-Zementfabrik Rudelsburg A.-G.
3,812,"Tuffstein- und Basaltlavawerke, Akt.-Ges."
3,813,"Porzellan-Fabrik Limbach, A.-G."
3,813,"Baustoffindustrie Akt.-Ges., Ludwigshafen a. Rh."
3,813,Keramische Werke Raschig Akt.-Ges.
3,814,Kalksandsteinwerk Trave Aktiengesellschaft
3,814,Portland-Zementwerke Dyckerhoff- Wieking
3,818,Ziegelei Malliss Akt.-Ges.
3,818,Deutsche Steinzeugwaarenfabrik für Canalisation und Chemische Industrie
3,820,Spiegelmanufaktur Waldhof Akt.-Ges.
3,820,"Vereinigte Mannheimer Spiegelfabriken Peter & Co. und Friedrich Lehmann, Akt.-Ges. in Liqu."
3,821,Vereinigte Freiburger Ziegelwerke A.-G.
3,822,"Schütte, Akt.-Ges. für Tonindustrie"
3,822,"Hannoversche Portland-Cementfabrik, A.-G."
3,823,Bexbacher Schlackensteinwerk Aktiengesellschaft
3,823,"Porzellanfabrik Mitterteich, Akt.-Ges."
3,824,Steinhandel Rauen Akt.-Ges.
3,824,Keramische Fabrik München-Schwaben Aktiengesellschaft
3,824,Neue Münchener Aktien-Ziegelei A.-G.
3,825,Portland-Cementwerke Höxter-Godelheim A.-G.
3,826,"Fleinssteinwerk, Akt.-Ges. Murrhardt"
3,826,"A. Anschütz A.-G., Tiefbauunternehmung Schotter- & Kalkwerk"
3,827,Neuleininger Steingutfabrik Akt.-Ges. vormals Jacobi Adler & Cie. in Neuleiningen (Pfalz).
3,827,Pfalz-Saarbrücker Hartstein-Industrie Akt.-Ges.
3,828,Aktien-Ziegeleien Frisia
3,828,Offenbacher Portland-CGement-Fabrik A.-G.
3,829,Metallglas- Aktiengesellschaft
3,829,Schlesische Kalk-Industrie Aktiengesellschaft
3,829,"Porzellanfabrik Rauenstein, vorm. Fr. Chr. Greiner & Söhne,"
3,830,Max Roesler Feinsteingutfabrik A.-G. in Rodach
3,831,"Beyer & Bock, Porzellanfabrik, Aktiengesellschaft"
3,831,"F. Ad. Richter & Cie, Akt.-Ges. Baukastenfabrik"
3,832,Saar-Industrie- Akt.-Ges.
3,832,"Ziegelwerke Rastphul, Akt.-Ges. in Liqu."
3,832,Porzellan- und Tonwerke Akt.-Ges.
3,833,Porzellanfabrik Sehirnding Akt.-Ges.
3,833,Porzellanfabriken Paul Rauschert Aktiengesellschaft
3,834,Schraplauer Kalkwerke Akt.-Ges.
3,834,Portland-Cementwerk Schwanebeck Akt.-Ges.
3,835,Porzellanfabrik Joseph Schachtel Aktiengesellschaft
3,836,Neue Porzellanfabrik Tettau Akt.-Ges.
3,836,Porzellanfabrik Tettau Akt.-Ges.
3,838,Chamottefabrik Thonberg Akt.-Ges.
3,839,"Vereinigte Servais-Werke, Akt.-Ges.,"
3,839,Triptis- Aktiengesellschaft
3,840,. Hohlglashüttenwerke Ernst Witter A.-G.
3,841,Porzellanfabrik zu Kloster-Veilsdorf Akt.-Ges.
3,843,Richard Blumenfeld Veltener Ofenfabrik Akt.-Ges.
3,844,Keramik Akt.-Ges.
3,844,"Louisenwerk Thonindustrie, Aktiengesellschaft, Voigtstedt"
3,845,Act.-Ges. Dampfziegelei Waiblingen in Liqu. in Waiblingen.
3,845,"Portland Cement Fabrik Drachenberg, Akt.-Ges."
3,845,Krister Porzellan-Manufaktur Akt.-Ges.
3,846,"Chamotte- und Klinkerfabrik Waldsassen, Akt.-Ges."
3,846,"Portlandzement- u. Kalkwerke Wülzburg, Akt.-Ges,.,"
3,847,Schlesische Basaltwerke Akt.-Ges:
3,847,Thonwerk Biebrich Aktiengesellschaft Schamottefabrik
3,848,"Keramische Werke Oflsten & Worms, Akt.-Ges."
3,849,"Wunstorfer Portland-Cementwerke, Aktien-Gesellschaft"
3,849,C. 0. Wegener Rüdersdorfer Portland-Cementwerk Henniekendorfer Dampfziegeleien -Vertriebs-Akt.-Ges.
3,850,Glaswerke Ruhr Aktiengesellschaft
3,850,Bergische Grauwacke Akt.-Ges.
3,851,"Schlesische Granitwerke, Akt.-Ges."
3,851,"Tonindustrie Worringen, Akt.-Ges."
3,852,"Porzellanfabriken Josef Rieber & Co. Akt.-Ges. Selb, Thiersheim, Mitterteich in Mitterteich"
3,852,Bayerische Glashütten-Akt.-Ges. Konstein
3,852,Ton- und Torfwerke A.-G. Willaringen in Liqu.
3,853,"Textil-, Kunstseide- und Bekleidungsindustrie, Schuhfabriken, (ummiwebereien, Kunstleder, Wachs- und Ledertuchfabriken."
3,853,"(ummiwebereien, Kunstleder, Wachs- und Ledertuchfabriken. Toga Vereinigte Webereien Aktiengesellschaft in Liqu."
3,853,"Ludwig Raebel, Aktiengesellschaft"
3,854,Baumwoll-Spinn- u. Weberei Arlen
3,854,Arnstädter Handschuhfabrik Julius Möller Akt.-Ges.
3,854,J. Kunkel & Cie. Akt.-Ges.
3,855,"Wäschefabriken Gebrüder Simon Akt.-Ges,"
3,855,Wäschefabriken Augsburg Akt.-Ges.
3,856,Schuhfabrik Manz Aktiengesellschaft
3,856,"Aktiengesellschaft für Kleiderherstellung in Liqu., Berlin."
3,856,Akt.-Ges. für Leinen- u. Baumwollwaren- Unternehmungen
3,857,Bayern Textilaktiengesellschaft
3,857,Bekleidung-Handels-Akt.-Ges.
3,857,"Berliner Wäschefabrik, Akt.-Ges. vorm. Gebr. Ritter"
3,858,Blumenau-Pariser Akt.-Ges. für Herrenfutterstoffe in Liqu.
3,858,"Burkersdorfer Kunstseiden-Wirkerei Aktiengesellschatft,"
3,859,F. Ducharne Seiden Aktiengesellschaft
3,859,"Einfuhr- und Grosshandels-Aktiengesellschaft, Berlin."
3,859,Leo Falkenstein Aktiengesellschaft Polstermaterialien
3,860,Globus Schuh-Akt.-Ges.
3,860,C. Grosch Akt.-Ges.
3,860,Handstickereiwerke Akt.-Ges.
3,861,William Herz u. M. J. Meyer Akt.-Ges.
3,861,Hess & Bauchwitz Akt.-Ges.
3,861,M. Hiller Nachf. Akt.-Ges.
3,862,Investa Akt.-Ges. für Herrenkleidung
3,862,"Jacob & Richter — Siegmund Strauss jr. Vereinigte Spitzenhäuser Akt.-Ges. in Liqu., Berlin."
3,862,Gotthard Kessler Akt.-Ges.
3,862,Ketschendorfer Kunstlederfabrik Akt.-Ges.
3,863,Köhler & Priebatsch Akt.-Ges. in Liqu.
3,863,Ludwig Lehmann Akt.-Ges.
3,864,Lein-Baum Akt.-Ges. für Leinen- und Baumwollwaren
3,864,Loeser & Bielschowsky Akt.-Ges.
3,864,Mechanische Feinweberei Adlershof Akt.-Ges.
3,865,Mechanische Weberei Lauban Aktiengesellschaft
3,865,Mode-Wäsche-Industrie-Akt.-Ges.
3,866,"Mylauer Weberei Gebrüder Berglas Akt.-Ges.,"
3,866,"Otag, Orient-Teppich-Aktiengesellschaft"
3,866,Sächsische Wirkwaren-Akt.-Ges.
3,867,"Samter & Happek, Akt.-Ges. in Liqu."
3,867,Schürzenfabriken Akt.-Ges.
3,867,Jacob A. Seligmann & Co. Akt.-Ges.
3,868,Sommerfelder Textilwerke Akt.-Ges. in Liqu..
3,868,"W. Spindler, Akt.-Ges."
3,868,Stegmaier & Aronstein Textil-Akt.-Ges.
